Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
377	689.1607	1.624907	690.3629	685.5328	538.2857	108.77208	24.47089	135.18475	12.235764	1512000	-1.3828277e-08	13.421371	0.027011171	-5.981409	-0.8426616	0.044382695	0.46375	1.0	1733.1700012683868
378	479.59457	185.30789	688.75055	309.25748	397.22223	113.1205	19.92907	139.74002	1.7834176	1516000	0.0	1134.4374	0.008856318	-720.55493	-0.84273225	0.04247863	0.4005	1.0	1736.9315149784088
379	593.4099	164.45653	690.2965	297.9666	473.75	97.77162	21.425034	126.8276	1.5527906	1520000	-9.8228455e-08	429.68683	0.004827095	-132.71674	-0.84283787	0.016183643	0.19	1.0	1741.4847011566162
380	478.66357	188.88683	690.1806	295.36832	396.33334	103.36635	20.405212	130.6042	7.2024083	1524000	-6.109476e-08	545.65967	0.00664917	-148.76776	-0.8429358	0.021448292	0.26	1.0	1745.3306210041046
381	464.0208	181.78389	688.4746	305.4978	386.9	96.030304	24.432869	130.08334	-39.773067	1528000	4.1007997e-08	468.8673	0.0070010712	-67.02475	-0.8429874	0.020920137	0.188	1.0	1749.1625680923462
382	635.0205	129.87099	690.33	316.92633	501.85715	97.07484	22.21762	128.24324	1.9342998	1532000	5.1259995e-08	363.06918	0.0035441015	-237.63913	-0.8430509	0.016130703	0.2245	1.0	1753.8029205799103
383	687.34875	1.4397426	688.92377	684.2482	537.0	104.3118	24.077995	130.94806	5.1380367	1536000	-1.513958e-08	183.07642	0.0026638617	-142.80035	-0.84312326	0.027077904	0.28125	1.0	1757.6653788089752
384	687.78455	0.9849637	688.88214	685.8959	537.2857	107.83385	24.071966	138.45088	-1.9488028	1540000	1.0490417e-08	67.68902	0.014072997	-23.950935	-0.84319353	0.025346832	0.31525	1.0	1761.4017045497894
385	687.37366	1.5928518	690.31976	685.8147	537.0	108.45671	24.067467	136.76743	8.420421	1544000	1.1444092e-08	40.11302	0.015844727	-11.191824	-0.84327954	0.03829279	0.33675	1.0	1765.923602104187
386	686.89417	1.0995889	688.8277	685.6578	536.7143	108.234	24.108484	133.36108	-0.30055928	1548000	-8.34465e-09	45.287342	0.012922791	-13.995958	-0.8433181	0.023874814	0.27975	1.0	1769.9684975147247
387	686.74524	0.74903405	687.54645	685.835	536.5714	108.2677	24.42512	137.97418	3.474625	1552000	-3.8266183e-08	37.709164	0.009657423	-8.674513	-0.8433738	0.017637368	0.25325	1.0	1773.6368329524994
388	686.1718	1.2516066	687.5715	684.4725	536.1429	108.45025	24.062654	133.71335	12.650434	1556000	-8.5830685e-09	36.283634	0.00014906717	-6.3690147	-0.84342223	0.016618084	0.197	3.0	1777.7477865219116
389	686.9022	0.7440758	687.65564	685.9589	536.5714	108.91389	23.523111	136.48817	2.7770815	1560000	7.510185e-09	50.38547	-0.014565517	-9.955395	-0.8437465	0.013291282	0.154	79.0	1782.7367022037506
390	687.25836	1.2799195	689.0564	684.42993	536.8571	108.74928	24.076212	140.67374	5.9778347	1564000	6.198883e-09	35.545033	-0.01395772	-7.4848347	-0.8532715	0.015520302	0.1885	72.0	1787.0756692886353
391	686.8607	1.5917234	687.569	682.96265	536.5714	108.54089	24.54838	139.29257	1.4997939	1568000	-3.5881996e-08	30.635183	-0.008529167	-6.1964455	-0.87010705	0.015126851	0.1645	8.0	1791.4261555671692
392	687.7	1.2545263	690.48926	685.9823	537.1429	108.623604	23.917076	132.01991	11.72491	1572000	-1.0609627e-08	30.573275	-0.009579255	-5.3507767	-0.8706675	0.016747806	0.185	29.0	1795.8154938220978
393	686.38666	1.0571401	687.54083	684.38074	536.2857	108.392075	24.456398	136.41231	-6.18584	1576000	5.00679e-09	30.521658	0.009744356	-9.4006195	-0.8725616	0.04116544	0.3445	1.0	1799.6351170539856
394	686.3892	1.5331174	689.0262	684.48285	536.2857	108.68778	24.093412	141.79536	9.898216	1580000	-4.5865775e-08	25.878267	0.021474691	-8.100548	-0.87260747	0.04245377	0.37325	1.0	1803.4270112514496
395	688.00037	1.021337	689.12683	686.1188	537.2857	108.647545	24.386345	133.35324	7.1898317	1584000	1.9788741e-08	36.635033	0.020441208	-9.26251	-0.8726399	0.041206088	0.35375	1.0	1808.0582444667816
396	688.8161	1.4756969	690.53503	686.0878	537.8571	109.01256	24.242014	137.68437	9.140089	1588000	-4.029274e-08	32.633003	0.014885427	-7.52713	-0.872647	0.033200588	0.32175	1.0	1811.7716302871704
397	687.77454	1.8663024	690.5808	684.6029	537.1429	108.72594	24.098705	133.81886	4.5974836	1592000	1.45435335e-08	29.948635	0.01164942	-9.445742	-0.8726864	0.019142762	0.272	1.0	1815.4979627132416
398	688.9698	1.8638792	692.1188	686.11066	537.8571	109.18127	23.018	132.84343	10.587354	1596000	-3.1471252e-08	57.557346	0.0072635068	-26.423462	-0.8727051	0.01981416	0.22575	1.0	1820.0980489253998
399	688.37585	1.3997636	689.42017	686.0693	537.4286	108.5023	24.351679	135.52315	9.782841	1600000	4.4584276e-08	38.164608	0.0067249713	-9.882597	-0.8727197	0.017978875	0.23	1.0	1823.8427464962006
400	689.37256	1.5471659	690.86914	686.039	538.1429	107.922455	24.55642	133.61942	4.6086955	1604000	3.4689904e-08	47.550262	0.0034854524	-22.675095	-0.87278986	0.027099539	0.31525	3.0	1827.6349534988403
401	689.1667	1.5866805	690.85	686.31995	538.0	108.69734	23.682081	133.07985	7.6564903	1608000	3.170967e-08	43.158405	0.009058688	-12.325029	-0.87291527	0.02840211	0.33425	1.0	1832.140685081482
402	688.28046	1.5323317	690.518	686.0935	537.4286	108.42548	24.500996	137.69719	6.025765	1612000	-4.3451784e-08	32.811047	0.0043700845	-10.037718	-0.8729126	0.0228	0.24525	4.0	1836.2928709983826
403	687.27435	2.037715	690.6758	684.5349	536.7143	108.71453	23.693249	140.41638	8.74561	1616000	-2.193451e-08	54.672222	0.010370674	-22.565907	-0.87264663	0.033111118	0.275	1.0	1840.0526316165924
404	687.9005	1.6244655	690.6044	686.0396	537.1429	108.32828	24.651737	131.6351	1.1688781	1620000	1.66893e-08	41.60942	0.008285866	-15.117519	-0.8726081	0.024042321	0.26125	1.0	1844.0480325222015
405	687.561	1.3811756	689.1506	684.9531	536.8571	108.524315	24.500786	131.40211	-1.2036438	1624000	2.503395e-08	40.421124	-0.001977258	-12.932917	-0.87255216	0.017791292	0.184	2.0	1848.5023684501648
406	687.62946	1.4144225	689.21045	684.6164	537.0	108.5553	23.97731	132.73509	11.292994	1628000	-1.9550324e-08	27.213642	-0.0012689499	-10.757652	-0.8725195	0.015566968	0.1745	3.0	1852.25395154953
407	688.23236	0.7586728	689.2365	687.483	537.4286	109.07164	23.734283	132.20554	8.919202	1632000	1.66893e-08	42.577633	-0.006060507	-22.3968	-0.87264234	0.01608917	0.18775	8.0	1856.0539436340332
408	688.25885	0.7572098	689.25977	687.43365	537.4286	108.286385	24.365227	134.31409	4.871152	1636000	2.026558e-08	38.188835	-0.011946522	-12.961845	-0.8731415	0.013256688	0.14925	79.0	1861.3906173706055
409	688.216	0.7264855	689.15784	687.48364	537.4286	108.85561	24.11567	130.7692	9.591351	1640000	-4.148483e-08	27.10721	0.0020411543	-7.234413	-0.887124	0.01584052	0.2445	2.0	1865.376299381256
410	687.53613	1.7743472	690.5068	686.007	537.0	108.613	24.166046	131.75716	9.459303	1644000	-7.629395e-09	21.708483	-0.011480349	-5.3508415	-0.8874302	0.015532596	0.17525	32.0	1869.290120124817
411	689.0373	0.75657034	690.4616	687.6412	538.0	108.69402	24.317764	130.36464	12.321642	1648000	-5.1259996e-09	34.44691	-0.014017156	-7.1347713	-0.90135205	0.009495039	0.1495	79.0	1874.6793751716614
412	688.5536	1.3455777	690.47156	685.8591	537.7143	108.538284	24.682432	135.51309	9.42205	1652000	2.5749207e-08	25.53021	-0.007588762	-6.5079193	-0.90279394	0.015943777	0.181	19.0	1878.5353412628174
413	686.70447	1.5509297	689.03186	684.48206	536.4286	108.64263	23.483015	136.11795	10.521242	1656000	3.4332274e-08	25.319996	-0.0026823431	-12.965895	-0.9023604	0.019341052	0.23325	12.0	1882.361962556839
414	687.08795	1.3828714	689.12244	685.9169	536.7143	108.64088	24.6963	134.97437	10.420543	1660000	6.6757204e-09	19.043455	0.0082809795	-7.2934923	-0.9029053	0.041242708	0.32675	1.0	1887.0641582012177
415	689.30304	1.416322	690.6225	686.2672	538.1429	108.862915	23.817133	133.58539	5.0525823	1664000	2.4318695e-08	30.014898	0.011097349	-14.067627	-0.9030033	0.02433546	0.29525	1.0	1890.9365768432617
416	687.9653	1.5691538	690.6081	686.0246	537.2857	108.55178	25.089636	133.97034	7.8464746	1668000	-2.169609e-08	22.525503	0.009347015	-8.546163	-0.9030387	0.021497134	0.275	1.0	1894.6808631420135
417	689.88586	1.4769764	692.1359	687.1775	538.5714	108.993	23.495342	131.87572	9.979387	1672000	-1.4781952e-08	27.230251	0.005590575	-9.86039	-0.90308344	0.017701993	0.25825	1.0	1898.9636039733887
418	689.57166	1.8827205	691.81903	687.38763	538.4286	108.86237	24.271416	132.00919	10.378559	1676000	-2.7179718e-08	32.56359	0.0036042095	-9.431728	-0.90308726	0.027395444	0.2725	3.0	1903.0478403568268
419	688.41	2.3942466	692.0778	684.53955	537.5714	108.171936	25.197998	133.00537	5.6185017	1680000	1.7166137e-08	18.081867	-0.0044850674	-7.3779917	-0.9032693	0.01656767	0.19425	8.0	1906.8037884235382
420	689.265	1.712303	690.6428	686.03406	538.1429	108.89978	24.203522	134.12773	15.0791855	1684000	-1.0967255e-08	18.26072	-0.00037993598	-5.7094727	-0.9030179	0.016484672	0.195	2.0	1910.8118467330933
421	689.5191	1.9628603	692.0675	685.9578	538.2857	108.72066	24.206923	133.97098	10.222424	1688000	-4.4345857e-08	17.447237	0.0008312764	-5.090396	-0.90289396	0.015723897	0.2225	1.0	1915.3779973983765
422	689.90295	1.3737084	691.9975	687.43555	538.5714	109.01009	23.988321	131.57623	5.511901	1692000	-1.9073486e-08	17.335022	0.0041574882	-7.062421	-0.902849	0.016795263	0.27175	1.0	1919.2749121189117
423	690.11615	1.9125344	692.1392	687.5437	538.7143	108.80539	24.341637	131.82782	8.876566	1696000	-4.9591065e-08	30.230629	0.004966577	-10.2877655	-0.9028051	0.01759075	0.251	1.0	1923.0391614437103
424	690.3553	1.4135567	692.00903	687.5996	538.8571	108.31185	24.76569	132.72737	13.83163	1700000	-4.2915342e-09	22.045053	-0.005233314	-9.636839	-0.9027888	0.015315315	0.1295	8.0	1927.7818667888641
425	688.77936	1.8466655	690.48486	685.9777	537.8571	109.67425	22.717476	132.76448	8.4999	1704000	-2.8133393e-08	40.148544	-0.011448788	-20.144325	-0.9036196	0.015622444	0.1975	26.0	1931.6810190677643
426	689.04816	1.6088343	690.63617	686.1382	538.0	108.196686	25.184988	132.15408	13.853082	1708000	-2.5749207e-08	28.045345	0.0021539174	-15.301581	-0.90721786	0.018187804	0.20125	2.0	1935.386535167694
427	688.4479	1.6988344	690.6634	684.809	537.5714	108.53	24.11755	134.28638	10.303614	1712000	-3.2663344e-08	44.349483	-0.0017375003	-28.188639	-0.9074574	0.017083686	0.2245	2.0	1940.00479054451
428	690.5493	1.8110515	693.5096	687.4346	539.0	109.05498	23.95335	130.53328	5.6463213	1716000	-3.4332274e-08	26.861208	-0.0047242404	-12.238424	-0.90763044	0.017668152	0.20125	5.0	1943.8810663223267
429	688.5952	1.9729412	690.6318	684.4255	537.7143	108.44164	25.312511	134.62723	8.574565	1720000	7.629395e-09	21.06836	-0.0052687777	-9.018799	-0.9090407	0.017107967	0.189	9.0	1947.7428178787231
430	689.401	2.2838223	692.12994	685.9649	538.2857	109.054405	23.736504	137.59856	10.563703	1724000	-2.6226044e-08	19.018318	-0.008238122	-8.108061	-0.9112477	0.015599109	0.18725	15.0	1952.1151926517487
431	688.9464	1.5157218	690.73047	686.1778	537.8571	108.12964	24.600286	133.87758	6.1965714	1728000	-8.296966e-08	35.575752	-0.0044445395	-22.559933	-0.91378814	0.016577972	0.16825	7.0	1956.3735702037811
432	688.71967	1.1212127	690.68634	687.4394	537.7143	108.90685	24.141794	133.03877	12.1253195	1732000	-3.528595e-08	25.173101	0.0022525864	-6.473423	-0.91483533	0.023253687	0.3125	1.0	1960.0614206790924
433	688.0504	1.7569185	690.31696	684.439	537.4286	108.97834	24.348658	130.37169	9.45277	1736000	-4.7683715e-09	29.81139	0.0049902946	-18.614151	-0.914979	0.016722273	0.22225	1.0	1963.7810022830963
434	689.28107	1.3105494	690.4979	687.3565	538.2857	108.48914	24.755869	131.52362	7.2393317	1740000	-4.1246413e-08	11.835743	0.0028509167	-4.6357484	-0.9151001	0.01619945	0.23675	1.0	1968.5011343955994
435	688.65607	1.1758593	690.3628	687.38855	537.8571	108.61736	24.545383	135.54889	4.4782457	1744000	5.531311e-08	12.62219	-0.0027144821	-3.8990002	-0.91518474	0.015238227	0.19125	4.0	1972.196564912796
436	688.20374	1.9590904	690.45264	684.338	537.5714	108.68031	24.453648	131.87616	12.656089	1748000	2.7418137e-08	27.556015	-0.009675395	-8.450787	-0.9157783	0.016313685	0.17725	21.0	1976.0708618164062
437	687.7645	1.7434205	688.9901	684.45087	537.2857	108.68842	24.182335	131.50938	14.684212	1752000	3.6239623e-08	17.38556	2.4247167e-06	-5.5618944	-0.9203608	0.023845442	0.29575	2.0	1980.6528589725494
438	686.9152	1.754267	690.3082	684.1791	536.7143	108.2754	25.11542	131.56912	7.504779	1756000	4.7683717e-08	17.67928	-0.008317806	-6.402604	-0.9207214	0.0155391265	0.2065	16.0	1984.4030871391296
439	688.8311	1.3868107	690.3142	685.8175	538.0	108.509315	24.73825	132.0449	-12.884449	1760000	-5.2452087e-09	13.180629	-0.013795534	-4.490385	-0.9225994	0.015417645	0.16675	39.0	1988.4518435001373
440	689.3417	1.2611938	691.5047	687.3663	538.4286	109.006325	24.414509	130.97702	5.926423	1764000	-1.7166137e-08	12.756928	-0.000975883	-6.3084064	-0.9309491	0.017544897	0.18125	5.0	1993.0178172588348
441	688.1349	2.6470208	691.7687	684.1832	537.5714	108.66436	24.203798	131.17355	7.7839146	1768000	2.7298928e-08	32.319378	-0.006461292	-13.447456	-0.9313156	0.015856136	0.1795	15.0	1997.058500289917
442	642.6895	117.129425	691.7617	355.80515	507.57144	109.9729	23.425459	132.62065	11.307879	1772000	4.0888786e-08	234.90121	0.0010092891	-58.801025	-0.9342843	0.036394417	0.28375	1.0	2000.740683555603
443	688.6505	2.703946	691.85297	685.5087	538.0	105.54	22.640411	130.09761	-2.9594584	1776000	-1.4424324e-08	79.3556	0.026984222	-71.714325	-0.93457264	0.046381995	0.36275	1.0	2004.7196762561798
444	689.08417	1.6242281	690.3615	685.466	538.2857	108.562416	24.331915	131.3117	5.9701314	1780000	4.8160555e-08	17.068415	0.03235315	-6.8974104	-0.93476266	0.06612178	0.4165	1.0	2009.2014586925507
445	688.00555	2.5723069	690.25024	682.5507	537.5714	108.51113	24.920313	134.72879	4.411522	1784000	-1.001358e-08	15.892683	0.028266115	-6.1846285	-0.9349572	0.037537202	0.34975	1.0	2013.0339455604553
446	595.3997	158.90228	688.7832	318.23755	475.375	109.727516	23.423418	132.9281	9.684172	1788000	6.711483e-08	465.31537	0.008768875	-185.10522	-0.9351081	0.04113787	0.3175	1.0	2016.732370853424
447	595.1362	158.75925	688.9308	316.98654	475.125	103.09925	22.486715	129.8737	-7.7394304	1792000	-2.861023e-09	289.67346	0.007624223	-53.46608	-0.9352592	0.04322213	0.37225	1.0	2021.4928121566772
448	686.4674	1.6211361	688.9237	684.20734	536.4286	103.60903	23.04834	130.56691	2.5990233	1796000	-4.386902e-08	84.14934	0.015278959	-66.8054	-0.9354706	0.05710428	0.42525	1.0	2025.218554019928
449	685.40393	0.68923867	685.9246	684.27966	535.7143	107.88647	24.21551	131.64015	9.437138	1800000	1.3828277e-08	14.793026	0.018215548	-7.0687194	-0.935643	0.04126431	0.35225	1.0	2028.8976016044617
450	684.61554	1.0028516	686.0416	682.85547	535.1429	108.168945	24.994486	136.3401	10.099363	1804000	2.2172928e-08	15.177435	0.013745934	-6.526366	-0.93581486	0.039565697	0.40425	1.0	2033.381454706192
451	685.4149	1.4252614	687.6794	682.9581	535.5714	107.753075	24.7649	132.22375	6.3559427	1808000	2.193451e-08	29.819227	0.011687966	-12.73642	-0.93595725	0.04247712	0.37875	1.0	2037.3903572559357
452	684.59265	1.6306039	686.1104	681.47217	535.0	108.00046	24.955578	136.2648	7.9839272	1812000	9.536744e-10	63.751835	0.00801877	-34.98462	-0.936068	0.021827472	0.2535	1.0	2041.2918848991394
453	684.3902	0.9774368	686.1098	683.03125	534.8571	108.091095	24.456837	134.81985	10.611457	1816000	9.536743e-09	35.246544	0.0055507137	-15.540985	-0.93614966	0.027454834	0.3445	1.0	2045.4165394306183
454	683.00085	0.96670973	684.6689	681.6598	533.8571	107.197685	25.513676	134.90694	3.5422635	1820000	-4.9591065e-08	80.828606	0.0070469053	-59.92833	-0.9362491	0.017343717	0.276	1.0	2049.9060685634613
455	683.1558	1.6210462	686.2125	681.5379	534.0	108.608315	23.717545	134.151	7.196871	1824000	4.7683715e-09	31.279179	0.007623782	-12.271969	-0.9363587	0.02537681	0.28325	1.0	2053.790961742401
456	682.5262	2.0645576	686.4001	680.0461	533.5714	108.17142	24.563107	132.0854	13.148808	1828000	-2.8610229e-08	25.474958	0.0035797372	-8.269794	-0.9364778	0.025401292	0.29275	6.0	2057.583973646164
457	684.08246	1.6519864	686.3555	681.54504	534.5714	108.96306	23.941542	133.91411	6.7933397	1832000	-2.2411346e-08	42.66208	-0.009760832	-11.489494	-0.93731123	0.010783152	0.1265	79.0	2062.8855884075165
458	683.62976	2.1719413	687.8695	681.57806	534.2857	108.47106	24.356577	133.78572	5.3397284	1836000	2.861023e-09	33.253925	-0.007113069	-11.5385685	-0.9325301	0.01986334	0.233	7.0	2066.7182490825653
459	682.2568	0.7983468	683.21155	681.47687	533.4286	108.71	24.336313	131.14586	9.0846615	1840000	3.4809112e-08	28.946396	-0.000271276	-13.161813	-0.9328838	0.015118632	0.184	5.0	2070.5710968971252
460	685.3079	0.70792246	686.1932	684.6682	535.4286	109.04819	23.41059	138.06657	11.935397	1844000	2.1457673e-08	35.31446	-0.0031920604	-16.449076	-0.9327078	0.015579351	0.1905	5.0	2075.3913185596466
461	683.11115	1.6327004	686.1742	681.5729	534.0	108.67305	24.28052	132.92094	5.3503027	1848000	-5.00679e-08	20.695663	-0.009107488	-8.140443	-0.9320828	0.016747195	0.1815	34.0	2079.403802394867
462	684.2197	1.9405962	687.7017	681.5515	534.7143	108.45892	24.638268	130.02533	9.231182	1852000	-2.4557114e-08	23.463388	-0.0004747064	-6.632759	-0.9284486	0.016727004	0.22825	3.0	2083.229001522064
463	684.0431	1.1532103	686.3771	683.102	534.5714	108.850235	23.386335	131.85115	7.913194	1856000	-6.198883e-09	42.722218	-0.00047834683	-25.137543	-0.92855227	0.015332482	0.142	1.0	2087.8826019763947
464	682.9559	2.074268	686.26263	680.1744	533.8571	108.56653	23.805424	130.9235	9.3077345	1860000	-1.835823e-08	35.329456	0.00093074417	-16.287031	-0.92864263	0.015629703	0.17075	2.0	2091.8871920108795
465	684.23096	1.7885666	686.17816	681.5526	534.7143	108.18901	24.272606	132.46895	8.056846	1864000	1.1444092e-08	29.200127	-0.0060332003	-10.748434	-0.9286878	0.016764672	0.155	10.0	2095.840710878372
466	684.4006	2.1041038	686.2591	681.5472	534.8571	109.19583	23.133474	129.62936	10.999519	1868000	-3.1471252e-08	34.215073	-0.003427887	-16.982218	-0.9277395	0.015182077	0.21275	6.0	2100.2643008232117
467	684.22797	1.5991799	686.2214	681.5615	534.7143	108.38058	25.077831	131.13351	5.344202	1872000	2.6345253e-08	29.666634	0.00092619605	-9.461981	-0.92647874	0.01859961	0.2885	2.0	2104.3828246593475
468	685.28015	1.3632425	687.574	683.03674	535.4286	108.64106	24.414051	130.94095	13.278859	1876000	3.528595e-08	27.248545	-0.0056080734	-11.540564	-0.92613006	0.016733203	0.2025	6.0	2108.260373353958
469	685.76184	1.3573965	687.74945	683.1524	535.7143	108.486404	24.223257	130.89557	8.681088	1880000	-2.5749207e-08	29.378332	0.002519349	-8.777113	-0.92586035	0.020066174	0.19825	1.0	2112.3946080207825
470	683.9548	1.4014095	686.2077	681.4995	534.5714	108.09627	25.732946	141.39859	2.9621005	1884000	-5.6505204e-08	38.240665	0.0012174923	-14.193544	-0.925907	0.020254001	0.2715	2.0	2116.9069917201996
471	682.19965	1.4075105	684.6863	679.9638	533.4286	109.41818	22.0883	134.04128	13.049837	1888000	-1.66893e-08	43.668636	0.0011853112	-24.473915	-0.9259396	0.017437523	0.227	7.0	2120.7856097221375
472	683.7335	1.4323764	686.1986	681.416	534.4286	108.38942	24.801615	132.08171	6.745687	1892000	-2.026558e-09	27.350851	-0.008027975	-7.0707016	-0.9266275	0.01525793	0.17725	31.0	2124.756051301956
473	683.679	2.6180763	686.1871	678.66113	534.4286	108.67786	23.892828	131.07217	10.771894	1896000	-3.385544e-08	54.88051	-0.003937522	-26.948637	-0.93495166	0.015557307	0.20525	5.0	2129.318365573883
474	683.9932	1.3695577	686.2598	681.66064	534.5714	108.904976	23.699074	131.71915	4.8783503	1900000	4.506111e-08	50.805603	-0.0006977861	-37.737198	-0.93631387	0.025492728	0.3235	2.0	2133.026401281357
475	684.8189	0.9506436	686.1745	683.1792	535.1429	108.27299	24.843012	138.22678	6.734585	1904000	1.45435335e-08	25.66853	0.0011475293	-7.4996395	-0.93667895	0.021668272	0.233	2.0	2136.7403662204742
476	681.6318	1.021531	683.1263	679.957	533.1429	108.05958	24.303946	134.96971	8.740448	1908000	-2.2888184e-08	44.17694	-0.004277074	-20.498852	-0.9370449	0.017455997	0.22875	11.0	2141.6224052906036
477	684.517	2.1361785	687.52563	681.43304	535.0	108.4668	24.25655	135.90266	5.5259957	1912000	7.688999e-08	35.69821	-0.002177473	-14.90781	-0.9398474	0.026698781	0.30525	3.0	2145.415186882019
478	681.9362	0.76702654	683.1521	681.37006	533.2857	108.80859	24.090603	130.99345	9.484093	1916000	-4.220009e-08	27.837076	0.0025271776	-11.273272	-0.94044423	0.016259046	0.24125	3.0	2149.1619668006897
479	684.37604	1.4968399	686.2149	681.59125	534.8571	108.736206	24.083303	132.33138	11.896431	1920000	3.1352045e-08	28.620337	-0.00342159	-14.331705	-0.9407761	0.017172713	0.19075	6.0	2153.687769174576
480	683.0243	1.4613538	686.18195	681.34503	534.0	108.21289	24.697996	131.77742	10.837006	1924000	-1.4901161e-08	20.139603	-0.005565666	-7.326144	-0.9413198	0.016794154	0.16625	9.0	2158.0313925743103
481	682.6283	1.1446434	684.6958	681.347	533.7143	108.71377	24.286465	132.23227	10.394852	1928000	1.0967255e-08	17.321836	0.0020213209	-6.2723074	-0.94132954	0.01680838	0.2285	2.0	2161.758610725403
482	684.06744	1.5316763	685.9811	681.65826	534.7143	108.21568	24.547598	133.86635	11.618459	1932000	9.059906e-09	27.624918	-0.010700132	-12.921368	-0.94136363	0.015885288	0.18975	45.0	2166.4714798927307
483	684.7977	1.7314328	687.66736	682.9408	535.1429	108.206924	24.847769	131.22676	5.9104543	1936000	-1.3351441e-08	17.599579	-0.011957924	-6.7039375	-0.9412617	0.015068609	0.1575	41.0	2171.1241703033447
484	683.51154	2.3015478	686.1783	681.42505	534.2857	108.767265	24.010878	130.15103	6.0455785	1940000	-6.198883e-09	22.338074	-0.015710212	-8.498682	-0.9326605	0.013241369	0.18775	79.0	2175.45254611969
485	682.63464	1.5899395	684.6524	680.006	533.7143	108.44495	24.361122	131.70319	7.9859385	1944000	4.9114227e-08	36.712944	-0.00605693	-15.612276	-0.918056	0.01530839	0.1675	14.0	2179.889315366745
486	683.99176	1.7735066	686.20667	680.1266	534.5714	108.45942	24.326187	130.69046	11.618384	1948000	2.0742416e-08	35.57733	0.00027916025	-21.298355	-0.917032	0.023727542	0.26175	2.0	2184.3007488250732
487	683.9862	1.8111615	686.1963	680.07697	534.5714	108.51247	25.135487	130.58904	3.2572691	1952000	-3.361702e-08	20.6075	-0.009842587	-5.668185	-0.91700786	0.015571149	0.21075	75.0	2188.6148476600647
488	684.6226	1.8568766	686.202	681.58435	535.0	108.732155	24.345573	129.83617	11.284941	1956000	-1.9550324e-08	26.603424	-0.008534572	-9.584887	-0.9313566	0.015755998	0.1765	33.0	2193.1819899082184
489	683.7237	2.1965332	686.2188	681.3951	534.4286	108.45042	24.341341	131.0086	12.315282	1960000	-3.2901763e-08	17.012785	-0.006330341	-8.127702	-0.93835276	0.015630588	0.1255	24.0	2197.704419374466
490	682.06494	2.0783713	684.68774	678.72284	533.2857	108.141594	25.754082	130.56178	1.1755611	1964000	-3.98159e-08	70.004715	-0.00038039684	-52.284313	-0.9420977	0.01809203	0.199	2.0	2201.3977012634277
491	683.11395	1.6515206	684.7408	680.0431	534.0	109.046455	22.546333	133.10068	2.7500153	1968000	-2.3722649e-08	49.046665	-0.010151231	-27.806368	-0.9422514	0.013038196	0.1615	79.0	2206.2630772590637
492	682.9644	1.5110002	684.7674	680.07336	533.8571	108.351776	25.077536	130.68707	12.425331	1972000	-4.315376e-08	36.777527	-0.001219989	-13.107323	-0.95518285	0.0168824	0.25075	2.0	2210.6717195510864
493	682.7324	2.443124	684.76807	678.4943	533.7143	108.30873	24.338058	129.40613	7.081515	1976000	1.3947487e-08	27.693329	-0.010822459	-8.246132	-0.9552731	0.015048965	0.13725	35.0	2214.7336201667786
494	682.0322	1.5775626	684.69934	680.1095	533.2857	108.70786	24.382492	131.72534	11.164834	1980000	-2.6702882e-08	18.860233	-0.003076404	-5.2557487	-0.9567101	0.018825037	0.179	8.0	2218.7655699253082
495	682.5621	2.152668	684.82806	680.0585	533.5714	108.745346	24.598549	130.62854	10.409004	1984000	1.3828277e-08	39.933235	-0.0012571857	-23.050306	-0.95752245	0.01709336	0.1415	4.0	2223.435111284256
496	682.20166	1.141034	684.658	681.4255	533.4286	108.16735	24.66094	130.78114	4.0797796	1988000	0.0	43.665688	-0.0016488214	-16.160393	-0.95807844	0.017778507	0.17675	2.0	2227.110677719116
497	682.45856	1.7678822	684.65985	678.6678	533.5714	108.191795	23.757704	131.93547	6.829716	1992000	3.2901763e-08	46.412216	-0.0027151909	-16.775364	-0.9582586	0.0172722	0.209	3.0	2230.9478511810303
498	681.60956	1.4360164	683.1905	679.99866	533.0	108.34078	24.244644	133.00464	10.260484	1996000	3.105402e-08	61.459206	-0.0033991374	-31.375467	-0.95840955	0.017865011	0.216	6.0	2235.7315063476562
499	682.2197	1.6184226	684.597	679.9142	533.4286	108.441795	23.97813	131.49916	10.406908	2000000	5.7458877e-08	35.254868	0.0008561106	-6.5655937	-0.95903784	0.015798511	0.21275	2.0	2239.388829946518
500	681.599	2.131617	684.5805	678.4414	533.0	108.61802	24.462046	133.85028	11.404573	2004000	5.00679e-09	37.3636	-0.0024728023	-12.585066	-0.9594043	0.015230356	0.16825	7.0	2243.2111945152283
501	680.2574	0.9520925	681.62506	678.5503	532.1429	108.266594	25.097183	133.74113	7.537635	2008000	-3.3378602e-09	34.994366	-9.445906e-05	-0.0061035156	-0.96081066	4.4795634e-05	0.0	79.0	2248.4878203868866
502	680.47107	1.609015	683.1543	678.4896	532.2857	108.397095	24.8906	131.23672	7.2565727	2012000	-3.3915043e-08	23.07444	-0.00013984041	-0.0058345795	-0.96081066	0.00022992998	0.0	79.0	2252.895121574402
