ax,ay
-0.8833726,1.2945876
-0.91119444,1.3224664
-0.9232467,1.3560542
-0.9498159,1.3823833
-0.97490686,1.4096049
-1.0013788,1.4366757
-1.0249059,1.4626021
-1.0323966,1.4960622
-1.0565426,1.5217017
-0.88121337,1.2525884
-0.91002977,1.2819142
-0.9386261,1.309046
-1.1439439,1.6350181
-0.9647187,1.3713171
-0.9910276,1.3976889
-1.0149711,1.4256394
-1.0381653,1.4530547
-0.86859804,1.1785913
-0.87863255,1.2165537
-0.907134,1.2452596
-0.93411696,1.2748927
-0.95842284,1.3047228
-0.9829645,1.3336936
-1.1826743,1.6644337
-1.0050669,1.3962713
-0.8418798,1.1185526
-0.87075263,1.1484634
-0.8983471,1.180744
-0.9229243,1.2118086
-1.1192985,1.5514088
-0.9478923,1.2778375
-0.9731946,1.3070062
-0.99420244,1.3381081
-0.8342941,1.054147
-0.8628663,1.087526
-0.8895396,1.1204163
-0.89806515,1.1604838
-0.92255074,1.1909381
-0.9470808,1.2244118
-0.970456,1.2548639
-0.8106822,0.96675324
-0.8418921,1.0019788
-1.027669,1.3610948
-0.8736655,1.0752991
-0.8999882,1.1076665
-0.92400885,1.1416451
-0.94632,1.1750816
-0.968708,1.206193
-0.9747983,1.2472128
-0.81996614,0.9568106
-0.8510051,0.9905809
-0.87549216,1.0267494
-0.8999849,1.0605437
-0.92307925,1.0952467
-1.0998231,1.4572939
-0.9487594,1.1681908
-0.7965714,0.8724444
-0.8279273,0.91076225
-0.85644335,0.9458923
-0.87991506,0.9828893
-1.0542717,1.3531541
-0.9079588,1.057721
-0.9283194,1.0943401
-0.78090674,0.7919795
-0.81263226,0.8303131
-0.84239423,0.8695369
-1.0128056,1.2485701
-0.8701017,0.94938195
-0.8964581,0.9857119
-0.91822225,1.0232428
-0.77412015,0.7167216
-0.80349785,0.7577826
-0.8158741,0.8051183
-0.84726614,0.84475493
-0.8702183,0.8834588
-0.8948018,0.9223314
-0.9194107,0.960306
-0.92299646,1.0068728
-0.78111047,0.6962835
-0.8125215,0.73697776
-0.8411874,0.7779223
-0.87038594,0.81840193
-1.0283415,1.207972
-0.89596087,0.9024179
-0.75629973,0.59184915
-0.7898938,0.63868785
-0.8234689,0.6830459
-0.82806087,0.72456527
-0.858077,0.7697218
-0.8892108,0.8143567
-0.9154067,0.8571162
-0.78010565,0.5501922
-0.7865319,0.5922422
-0.82035065,0.63700706
-0.85075647,0.6835576
-0.88155663,0.7302082
-0.88470525,0.77423763
-0.9130387,0.8177085
-0.9384562,0.86187816
-0.8098839,0.5531609
-0.81335104,0.5963585
-0.8442342,0.64208937
-0.8757087,0.6891386
-1.0218961,1.0859545
-0.90455115,0.77872074
-0.93132883,0.8233185
-0.80607593,0.51333326
-0.9588913,0.91440254
-0.83746344,0.6023211
-0.86953986,0.648793
-0.9001037,0.6954021
-0.90036964,0.7406545
-0.9298124,0.78755116
-0.8073737,0.47600946
-0.9596922,0.8805399
-0.8412178,0.5673413
-0.8712348,0.6158025
-0.90260166,0.6641857
-0.9032652,0.70889604
-0.78466845,0.39810666
-0.93890244,0.8079795
-0.8196034,0.49073303
-0.85175616,0.53323215
-0.9931067,0.94104594
-0.8824183,0.62604034
-0.9146735,0.6823771
-0.9148228,0.72392815
-0.80090284,0.406233
-0.8353681,0.46573475
-0.8389313,0.50900304
-0.87148076,0.55723053
-0.9041779,0.6045238
-0.90370035,0.650862
-0.7944016,0.33427283
-0.93995583,0.747012
-0.8296437,0.4299101
-0.97389317,0.8381149
-0.8658061,0.5290426
-0.8974921,0.58225024
-0.9012642,0.63158095
-0.7919456,0.31456196
-0.9388779,0.7226085
-0.8316925,0.408895
-0.97898996,0.80703163
-0.8653194,0.50549304
-0.89854825,0.5633651
-0.90261394,0.6045106
-0.7959372,0.28684196
-0.8016352,0.3306638
-0.8442092,0.39393616
-0.8466352,0.44044703
-0.88447654,0.4911827
-0.889368,0.53588015
-0.92578495,0.582114
-0.785103,0.26439053
-0.82652014,0.32033136
-0.83210254,0.3707032
-0.9910735,0.7664729
-0.87363964,0.4738669
-0.9148472,0.51221114
-0.77439106,0.196868
-0.93481445,0.610377
-0.8189919,0.29664212
-0.82418275,0.3535578
-0.8692392,0.39752543
-0.88029,0.44891506
-0.9219392,0.49460983
-0.7810534,0.18549745
-0.9415261,0.58961046
-0.8285255,0.28263462
-0.8391349,0.34055492
-0.88486683,0.389597
-0.893134,0.43456867
-0.9037757,0.47892076
-0.91258204,0.52403647
-0.8028136,0.21850346
-0.8163391,0.2674842
-0.8638905,0.32272527
-0.87535506,0.3722383
-0.8845346,0.4092393
-0.89781874,0.4591506
-0.7924664,0.15570967
-0.80893785,0.20938924
-0.82294893,0.2505514
-0.8727036,0.31158474
-0.8817624,0.35491726
-0.89320153,0.3977344
-0.90736336,0.4533008
-0.91786665,0.49621734
-0.82173264,0.19549903
-0.83370525,0.24399157
-0.8508304,0.2904881
-0.8989208,0.3448597
-0.911076,0.39357287
-0.7829801,0.075161874
-0.8004313,0.12762418
-0.8171576,0.1811455
-0.8706661,0.23952885
-0.8850946,0.29378992
-0.8971759,0.33555114
-0.91198355,0.39019248
-0.78959817,0.0744559
-0.8094896,0.13293347
-0.8255168,0.17881908
-0.8437457,0.2243627
-0.86167556,0.2844096
-0.8771453,0.33193493
-0.89351535,0.3789215
-0.9079274,0.4268596
-0.92458254,0.47433752
-0.84511465,0.16841784
-0.864212,0.2203705
-0.882565,0.27343133
-0.8988883,0.32742664
-0.78664196,0.0042460845
-0.8077691,0.062346622
-0.9237354,0.47668445
-0.84842324,0.16029452
-0.8674097,0.2202002
-0.8854495,0.26603624
-0.782652,-0.04140572
-0.8923463,0.37073597
-0.9135508,0.41643354
-0.8447704,0.116710365
-0.8651651,0.16853715
-0.8517529,0.21460511
-0.8731925,0.26677865
-0.89383686,0.32012656
-0.7936976,0.0033992222
-0.901216,0.41120133
-0.8429112,0.11332203
-0.8646074,0.15830716
-0.85289735,0.21104541
-0.8755662,0.25649744
-0.7822291,-0.043008726
-0.8885539,0.36053476
-0.83215976,0.052551433
-0.8244285,0.11152675
-0.8484212,0.16297063
-0.8743932,0.21423677
-0.8636071,0.26137096
-0.89040846,0.313178
-0.8026424,0.0036726287
-0.8304573,0.061619025
-0.86164784,0.11778921
-0.849976,0.15777409
-0.8780901,0.21669596
-0.8684955,0.2593625
-0.78932756,-0.051314667
-0.8200429,0.013568081
-0.85046226,0.06405548
-0.84321904,0.11151859
-0.87317824,0.17795372
-0.8666728,0.22611274
-0.86218697,0.27321407
-0.81887275,-0.040275704
-0.8174775,0.0110720415
-0.85125136,0.07038138
-0.8470221,0.12484839
-0.8449018,0.17772402
-0.876753,0.22649266
-0.87690467,0.2799358
-0.8023288,-0.036485165
-0.83730376,0.029065723
-0.83598095,0.07629533
-0.8347312,0.124867804
-0.8687688,0.19210637
-0.87114114,0.23893704
-0.8045177,-0.075718686
-0.80583245,-0.022218117
-0.8425609,0.038641054
-0.8441532,0.09336501
-0.8443223,0.1350073
-0.84773386,0.18914634
-0.7905508,-0.12294028
-0.82676584,-0.06794306
-0.8318524,-0.00844534
-0.8356362,0.04034752
-0.83900046,0.10230265
-0.8443346,0.15055431
-0.8512462,0.1981421
-0.7947148,-0.10739481
-0.8367778,-0.04622382
-0.8419738,0.008600967
-0.8470616,0.064878404
-0.85361445,0.10782035
-0.8622215,0.1639168
-0.8102975,-0.15120597
-0.8209042,-0.09123191
-0.8256491,-0.04059995
-0.8372018,0.020509094
-0.846889,0.070077196
-0.8576481,0.12058775
-0.86597466,0.18412758
-0.8194157,-0.1255182
-0.8499155,0.27197254
-0.8056522,-0.024444992
-0.81935257,0.03145192
-0.8329462,0.076173276
-0.84689814,0.13251635
-0.80535346,-0.17248718
-0.818582,-0.12231157
-0.8326573,-0.05830051
-0.8133028,-0.015127617
-0.82972115,0.048291452
-0.8446363,0.10116607
-0.8597818,0.15279537
-0.78817,-0.16737258
-0.80519336,-0.108893216
-0.8218336,-0.051143363
-0.84177256,0.0076091494
-0.824082,0.059387494
-0.84329313,0.118169986
-0.8240232,0.14979039
-0.7970863,-0.14932548
-0.815767,-0.082532585
-0.8024168,-0.037261482
-0.8246283,0.015621434
-0.8463412,0.07033121
-0.7855681,-0.23919266
-0.80762696,-0.18187702
-0.7936942,-0.12761186
-0.81810176,-0.06717044
-0.8092843,-0.01486831
-0.83180755,0.034555677
-0.8199828,0.08174485
-0.8047067,-0.20984478
-0.7917101,-0.16043286
-0.8175691,-0.10486
-0.81190205,-0.045182332
-0.80386794,0.003688394
-0.8278584,0.055046987
-0.7862789,-0.25192207
-0.80840105,0.14435028
-0.8048044,-0.13897382
-0.7988477,-0.08229063
-0.82977283,-0.0317164
-0.81987196,0.021679636
-0.78715146,-0.28053907
-0.8048118,0.102964684
-0.8076207,-0.16570929
-0.8068806,-0.11471156
-0.80743647,-0.06399801
-0.80021214,-0.015544485
-0.796149,0.029062951
-0.791982,0.06385371
-0.79870564,-0.21065128
-0.79933155,-0.15245627
-0.801211,-0.09455004
-0.800179,-0.050561924
-0.7986508,-0.009604286
-0.7959568,0.044086073
-0.8099885,-0.23852865
-0.81090295,-0.18431397
-0.8148938,-0.12995082
-0.81751317,-0.07615907
-0.782434,-0.03658714
-0.7855764,0.011661706
-0.78728193,0.05113317
-0.81044143,-0.22031516
-0.7824368,-0.1658202
-0.7891881,-0.11846525
-0.7932905,-0.07341091
-0.797367,-0.017033445
-0.78770113,-0.29701838
-0.7960227,-0.24165031
-0.806839,-0.185056
-0.78212285,-0.14834633
-0.78764707,-0.095411584
-0.79436666,-0.04244347
-0.7663686,-0.008934304
-0.8008158,-0.270211
-0.78079695,-0.22426276
-0.7947461,-0.17284557
-0.8036845,-0.12441021
-0.77808356,-0.083605185
-0.78332967,-0.3523397
-0.76241165,0.013737803
-0.7773855,-0.24653263
-0.79425055,-0.19769138
-0.77158713,-0.1504441
-0.7850138,-0.105342284
-0.76032937,-0.06617675
-0.77832174,-0.32673904
-0.7935398,-0.27041578
-0.7806241,-0.22232534
-0.7951337,-0.1688663
-0.77753294,-0.1259683
-0.75838405,-0.09143706
-0.78103876,-0.35557467
-0.7987493,-0.29363215
-0.7885824,-0.24746236
-0.77093905,-0.1961808
-0.75638664,-0.15633808
-0.77772224,-0.10582686
-0.7602255,-0.061907772
-0.7915726,-0.31788328
-0.7825252,-0.26340166
-0.77000654,-0.22763589
-0.7594528,-0.18065888
-0.748667,-0.13173157
-0.7364523,-0.091776356
-0.7231949,-0.050308347
-0.7697355,-0.2956461
-0.76021177,-0.25130984
-0.7522861,-0.20690498
-0.745167,-0.1618122
-0.73750806,-0.1149692
-0.72469765,-0.07546757
-0.77896386,-0.32652944
-0.7718203,-0.2741457
-0.7671973,-0.23333983
-0.76496106,-0.18055515
-0.75719565,-0.13531035
-0.7156829,-0.09821339
-0.7756003,-0.3534352
-0.77277297,-0.30543786
-0.76912105,-0.2554314
-0.7674031,-0.20451415
-0.7313998,-0.16178274
-0.7303418,-0.119914025
-0.7917427,-0.36870736
-0.7601813,-0.32101345
-0.76042014,-0.27476427
-0.76293087,-0.2278452
-0.7301624,-0.18828025
-0.73065805,-0.1374906
-0.69587076,-0.09488361
-0.77265555,-0.3400261
-0.77758366,-0.29704303
-0.74952686,-0.25179145
-0.71760976,-0.2140067
-0.7215397,-0.16631389
-0.6940941,-0.12806231
-0.77495044,-0.36422464
-0.74781495,-0.3221339
-0.75587046,-0.27127513
-0.72981995,-0.23792659
-0.7037788,-0.1922821
-0.7121166,-0.13513234
-0.77265877,-0.37353083
-0.74810207,-0.33736485
-0.7540157,-0.29930952
-0.72947735,-0.2567079
-0.7076354,-0.21355358
-0.68772185,-0.17039986
-0.6668915,-0.12567617
-0.77312124,-0.3496835
-0.7492872,-0.31589568
-0.73247033,-0.26893753
-0.70731646,-0.23077096
-0.68606853,-0.19389884
-0.6705403,-0.14077024
-0.78474665,-0.36399612
-0.7688177,-0.3231159
-0.74888825,-0.2794508
-0.727454,-0.2467771
-0.68484885,-0.2012766
-0.6650554,-0.16674955
-0.78957933,-0.3687629
-0.77357554,-0.3323583
-0.73056376,-0.2943533
-0.71382266,-0.25313273
-0.69780296,-0.2114588
-0.6859481,-0.16923335
-0.78392,-0.3897758
-0.77075994,-0.3453656
-0.7320459,-0.29691583
-0.7200785,-0.26224437
-0.70590943,-0.22516446
-0.66470796,-0.18472305
-0.65483177,-0.14731015
-0.7659772,-0.3518151
-0.7546812,-0.32466528
-0.7165732,-0.27695537
-0.7094869,-0.2322413
-0.66777176,-0.19658893
-0.7822946,-0.4030631
-0.77256495,-0.35477334
-0.7412001,-0.31732818
-0.73186475,-0.277938
-0.6980963,-0.23609091
-0.66151977,-0.20629519
-0.6563503,-0.16443954
-0.77832514,-0.3671717
-0.744817,-0.33308104
-0.7183978,-0.2854645
-0.7095029,-0.24853125
-0.6782361,-0.2107824
-0.6503133,-0.17268269
-0.7732814,-0.37889498
-0.74412405,-0.33701977
-0.7191218,-0.29448363
-0.71391976,-0.26325518
-0.6862291,-0.21606937
-0.65736145,-0.18229714
-0.78729963,-0.3809673
-0.7633039,-0.3449005
-0.7385658,-0.30659872
-0.7123036,-0.26519433
-0.68483,-0.2370728
-0.6337517,-0.19196513
-0.7697201,-0.3805379
-0.7442332,-0.3501817
-0.72396195,-0.3179707
-0.7011631,-0.26792717
-0.6804591,-0.2317218
-0.6553878,-0.20739242
-0.6065964,-0.16596794
-0.7555797,-0.35122782
-0.7341595,-0.32312182
-0.71493036,-0.2786719
-0.66707754,-0.24454923
-0.6487838,-0.21188094
-0.60214597,-0.17583674
-0.75352144,-0.3651133
-0.73729366,-0.3289014
-0.6962652,-0.28847572
-0.67780787,-0.2613038
-0.635464,-0.21696451
-0.6181794,-0.1878316
-0.77286214,-0.368142
-0.7336267,-0.3344794
-0.6953251,-0.29983526
-0.6800649,-0.2626998
-0.6394184,-0.22342674
